id,playCount,popularity
6901195423273291009,132800,0.13239656440244713
6905831259478461698,62900,0.0624640457812883
6892756720829893890,57200,0.05676139404823243
6904909762027195649,31300,0.030849344945399614
6888254914754006274,43700,0.04325511362783695
6903552918159379713,126400,0.12599358701796334
6894393861238557954,10600,0.010139714967459868
6893183413965147394,31800,0.03134957755356241
6885774617479302402,58900,0.05846218491598594
6899811757322194177,58300,0.05786190578619058
6882598038947286274,202400,0.2020289434587083
6894926988453186817,103600,0.10318298008573987
6895741298297359617,331900,0.33158918897287243
6903050763124215042,48800,0.048357486231097466
6904391934735944961,215600,0.2152350843142061
6890553472937200898,45500,0.04505595101722301
6881035542830550278,71400,0.07096800012005583
6886011511391718657,148200,0.14780372873386124
6886383962885737730,6893,0.006430990410540902
6882817271899770114,23100,0.022645530171529763
6880986381309562118,166600,0.16621228871425212
6881841137934454017,22700,0.02224534408499953
6889769067306061057,50300,0.04985818405558585
6883070138279677186,27600,0.027147623644994925
6878668790503116038,102900,0.10248265443431195
6893935935684185346,73600,0.07316902359597212
6881719705028021509,56800,0.056361207961702194
6904976916437044482,291200,0.29087025466842087
6880203069192211713,30300,0.02984887972907402
6891396863979769093,101800,0.1013821426963538
6895420478932946177,430100,0.4298348732160455
6899441890677116162,167500,0.16711270740894515
6899784988095499522,63200,0.06276418534618597
6893189880231283970,80400,0.07997218706698615
6899791521470778625,28700,0.028248135382953076
6900102046876208386,38400,0.037952647981311316
6889831681469975810,51300,0.050858649271911444
6878794517391150337,50300,0.04985818405558585
6878601415150062850,102600,0.10218251486941428
6893140398403816706,351500,0.351198307212854
6878300825932860674,251100,0.25075159949376463
6904174259589958913,92000,0.091577583576363
6880080548086172929,21600,0.021144832347041377
6901344153343364354,18000,0.017543157568269248
6886472762878151937,56800,0.056361207961702194
6893282758790008065,43700,0.04325511362783695
6907292013293505794,525900,0.5256794409400372
6902733196811635969,82700,0.082273257064535
6903508885970193666,340500,0.3401931898332725
6906515542035746050,316800,0.316482164206356
6895318771666308354,44600,0.04415553232252998
6905698143560633602,64200,0.06376465056251157
6894955763098193154,78100,0.07767111706943729
6906933953777700097,254200,0.25385304166437395
6893433380352822529,91300,0.09087725792493509
6903527132979318018,33500,0.033050368421315916
6893035754067430658,785700,0.7856003041414258
6907818554905726214,92400,0.09197776966289324
6889446389349125377,24200,0.023746041909487915
6904986469501259014,66400,0.06596567403842786
6900076260693724417,107500,0.10708479442940967
6903994055907118338,28200,0.02774790277479028
6892745555836013826,11400,0.010940087140520343
6890707606579563781,393800,0.3935179858634265
6904359798809054470,135100,0.134697634399996
6884795858827644161,48600,0.04815739318783235
6883600153593367810,52500,0.05205920753150215
6902084818440408321,56700,0.05626116144006964
6886679044323020033,21500,0.021044785825408818
6904338682598264069,228100,0.227740899518276
6892784023928704258,54200,0.05375999839925566
6882758194754522369,20400,0.019944274087450666
6882342986634595586,11900,0.011440319748683137
6906249909863779585,40300,0.03985353189232994
6907808236133469445,69100,0.06866693012250696
6901321675988651265,291100,0.2907702081467883
6895768030618438913,81800,0.08137283836984198
6908408424610974977,89900,0.08947660662207926
6888428739861040386,551800,0.55159149004287
6897961707491085569,70800,0.07036772099026047
6899443808321277185,9843,0.009382362798701397
6899842091749215489,67100,0.06666599968985577
6898107264805244162,27800,0.027347716688260044
6896469887732960513,40500,0.040053624935595056
6883565215552654593,65300,0.06486516230046971
6892015573861993730,46900,0.04645660232007884
6897251091910528257,226500,0.22614015517215505
6899519135198383361,175100,0.17471624305301967
6899462833088531714,115600,0.11518856268164697
6886115520425266433,51000,0.05055850970701376
6880225229415681282,113600,0.11318763224899578
6900932062853893378,41200,0.04075395058702297
6906058362128010498,71700,0.0712681396849535
6875862825932180738,60700,0.060263022305372005
6900185373540961537,31100,0.030649251902134494
6900632361621392642,40900,0.040453811022125294
6903091992268459265,9373,0.008912144147028369
6878517470894836998,117500,0.11708944659266558
6897028685413633281,111900,0.11148684138124228
6886816932222356741,59000,0.058562231437618496
6878340953933876482,63700,0.06326441795434877
6896237474381614338,37700,0.037252322329883396
6876716527186382081,23600,0.02314576277969256
6900951421374516481,150100,0.14970461264487986
6887366313526709510,87600,0.08717553662453041
6888847866157223169,87600,0.08717553662453041
6877301356101782785,45000,0.04455571840906022
6882770369573358853,83100,0.08267344315106524
6879871451772620033,90200,0.08977674618697694
6903551807230872833,25000,0.024546414082548387
6876320502848261378,8223,0.007761609148253938
6884257667573894401,65900,0.06546544143026507
6884153193425636610,62800,0.06236399925965574
6891310470830034182,90800,0.0903770253167723
6895488257920945414,96100,0.09567949096329793
6878841351916637441,49300,0.04885771883926026
6880924761333959938,66200,0.06576558099516275
6879439535726529794,429100,0.4288344079997199
6896407441815260418,181200,0.18081908087260576
6889452355486485762,42000,0.041554322760083445
6884239332329164034,47000,0.0465566488417114
6879123852467768581,226700,0.22634024821542018
6876145412105899265,64400,0.06396474360577668
6898295232723471617,72500,0.07206851185801397
6896035426092453122,113800,0.1133877252922609
6900621838653869313,72300,0.07186841881474886
6898020845189434625,632900,0.6327292190868754
6875317312082201857,202900,0.2025291760668711
6883066746559794434,182800,0.1824198252187267
6903969832719453445,141500,0.14110061178447977
6893504738076167426,36700,0.03625185711355781
6905077243240877313,34500,0.034050833637641505
6903324940011916546,125400,0.12499312180163777
6898363189080214786,99900,0.09948125878533517
6895808596605537537,317500,0.3171824898577839
6907268705248464129,33700,0.033250461464581035
6887853904697101570,76900,0.07647055880984657
6907966191059356929,795900,0.7958050493479468
6886026780914846978,58200,0.05776185926455802
6888423769107385601,59400,0.058962417524148734
6883594464900779270,95700,0.0952793048767677
6877179236386376961,620300,0.620123357361173
6898328700476083457,223500,0.22313875952317827
6903579807641095430,89100,0.08867623444901879
6886619249889070337,25900,0.02544683277724142
6896810007157935362,40100,0.03965343884906482
6899171884571626753,351700,0.3513984002561191
6876512902929599745,1000000,1.0
6878650367668653314,26900,0.02644729799356701
6884999522360052993,684000,0.6838529916411131
6905772202600189189,346100,0.3457957950446958
6890594872328195333,111100,0.1106864692081818
6883894825855274242,72700,0.0722686049012791
6900735754700459270,78300,0.0778712101127024
6879705053884697858,55100,0.05466041709394869
6897005299798936834,36000,0.035551531462129894
6895703273773321474,207900,0.20753150214849905
6906841661821717762,25800,0.02534678625560886
6899555224801791234,33800,0.03335050798621359
6882508731343506694,142300,0.14190098395754025
6907990866284088578,132300,0.13189633179428434
6888750527845485825,128500,0.12809456397224708
6903317821770484994,511200,0.5109726022600509
6904645678018923777,23200,0.022745576693162323
6886856236667636993,67000,0.06656595316822322
6899676363188473093,478400,0.4781573431645716
6902810912416189701,133900,0.1334970761404053
6889412761927847169,44800,0.0443556253657951
6904256013650758914,253000,0.25265248340478325
6908266212787047686,219700,0.21933699170114104
6886527144478936321,53000,0.052559440139664945
6883063619202993409,16900,0.016442645830311096
6899477494659960066,52700,0.05225930057476727
6884691950478298370,118900,0.11849009789552142
6884860645364354306,45800,0.04535609058212069
6882041935029226754,547700,0.5474895826559351
6901798489315921158,72500,0.07206851185801397
6900949746962238721,260800,0.2604561120921229
6880161721349311746,58600,0.05816204535108826
6886231790332218629,90200,0.08977674618697694
6894262046720986369,39700,0.03925325276253458
6877167604100910337,136600,0.13619833222448438
6903949620775324930,47200,0.04675674188497652
6902115301094116610,94200,0.0937786070522793
6902424258006273281,590600,0.5904095404363029
6887617610196733186,69300,0.06886702316577208
6901972269636078850,37900,0.037452415373148515
6880508779109125378,12200,0.011740459313580816
6893922616696999169,35200,0.03475115928906942
6882071585621069058,10900,0.010439854532357547
6889466576051932421,128900,0.12849475005877734
6878510237784083713,9667,0.009206280920628092
6882670049648200962,146100,0.1457027517795775
6906885936366259457,1000000,1.0
6901655785407909121,540800,0.5405863726632885
6899086619228376321,102800,0.10238260791267939
6896614154682125570,369700,0.3694067741499798
6904657340679654661,45400,0.044955904495590455
6885161134748404998,105700,0.1052839570400236
6899843622355750145,128200,0.12779442440734942
6875394675985992966,196400,0.19602615216075475
6899727630472383746,7037,0.006575057401691787
6888453982440770821,61200,0.0607632549135348
6886917791429954817,49300,0.04885771883926026
6885674156655021314,1418,0.0009534433511582886
6891793639643647238,52100,0.05165902144497191
6907213826681261314,748900,0.748783184180644
6898350532415540482,236000,0.23564457472724817
6897534534636604674,51900,0.051458928401706794
6888353150521134338,87900,0.08747567618942809
6877182502390353153,419500,0.41922994192299423
6899510560556158209,28300,0.027847949296422838
6897940245858258177,80600,0.08017228011025126
6904344469747911942,82300,0.08187307097800477
6887890425844141313,120600,0.12019088876327493
6875453919879908614,495800,0.49556543792863683
6896488817528753409,49400,0.048957765360892816
6902015702576762113,40200,0.03975348537069738
6894047232274812165,75900,0.07547009359352098
6876860979787959554,865000,0.8649371957960452
6895338661622123777,92000,0.091577583576363
6889428056704961793,45300,0.04485585797395789
6905816780938235138,297500,0.2971731855312721
6898757137154051330,40500,0.040053624935595056
6899845326161595649,69400,0.06896706968740464
6906969301446593793,607700,0.6075174956354705
6903585019017645314,81000,0.0805724661967815
6907635850985704709,123500,0.12309223789061914
6908110392422092033,346900,0.34659616721775627
6876787355181665537,558900,0.5586947930787817
6893676462788840709,137200,0.13679861135427973
6882870430625975557,197700,0.19732675694197802
6900344945777872133,65200,0.06476511577883716
6888010128486845698,13700,0.013241157138069202
6905763253192789253,396700,0.39641933499077076
6888373722546294022,151900,0.15150545003426594
6901122865928670466,346600,0.3462960276528586
6897348095844027649,888300,0.8882480353364315
6898706823541542146,51500,0.05105874231517656
6884749597864987905,143000,0.14260130960896816
6888423046529518853,56800,0.056361207961702194
6906136469144964357,183900,0.18352033695668485
6876262384093236485,86100,0.08567483880004202
6904739327385799942,52300,0.05185911448823703
6906559972839034117,57000,0.05656130100496731
6883532351960288518,74400,0.0739693957690326
6907464609116982529,439700,0.4394393392927712
6904294597862755585,358500,0.35820156372713313
6896976403208604934,306300,0.3059772794349373
6897916296025885954,263400,0.2630573216545694
6906139639753559298,95400,0.09497916531187002
6892654388314164482,41600,0.04115413667355321
6905763366166367489,146000,0.14560270525794494
6906776161221758210,1000000,1.0
6884902907439779074,122000,0.12159154006613075
6898598426590678273,52400,0.051959161009869595
6887590237191572738,423900,0.42363198887482684
6896520019082005761,27400,0.026947530601729806
6906822328580181250,50600,0.05015832362048353
6886119631011007745,295700,0.295372348141886
6879933206460648706,66900,0.06646590664659066
6908295874653342978,261000,0.260656205135388
6908179105494174982,55300,0.05486051013721381
6892150387453725953,199900,0.19952778041789432
6899497158769200385,35200,0.03475115928906942
6904496575930731778,154100,0.15370647351018224
6897593866283650306,215500,0.21513503779257356
6887618500307864833,126000,0.12559340093143312
6888741138941955330,47400,0.04695683492824163
6889092649895087362,83100,0.08267344315106524
6901832410091064582,80500,0.0800722335886187
6905034791188434177,81000,0.0805724661967815
6877816601308073218,251700,0.25135187862356
6878231837710372098,29200,0.02874836799111587
6899978363759267073,86900,0.08647521097310248
6907101598074391810,41700,0.04125418319518576
6906244949176569093,82200,0.08177302445637222
6884703655182880002,339100,0.3387925385304167
6907108578482457861,60700,0.060263022305372005
6878457763668823298,28600,0.028148088861320517
6876674985746795778,26100,0.02564692582050654
6875872124968439046,66100,0.06566553447353018
6901420903322635525,65500,0.06506525534373483
6904429617021570306,75100,0.07466972142046051
6889856262431837441,19300,0.018843762349492515
6878254482698816770,22200,0.02174511147683673
6890954152281918721,140500,0.1401001465681542
6885248860281654529,65200,0.06476511577883716
6890352437425638658,71000,0.07056781403352559
6904653648349957377,10600,0.010139714967459868
6877726677334510849,51200,0.05075860275027888
6903134814715661570,139500,0.1390996813518286
6900197975818095873,52700,0.05225930057476727
6906048081628859650,31900,0.03144962407519497
6897549344015371521,9282,0.00882110181234274
6892133738705177857,50500,0.05005827709885097
6882317577692138754,24000,0.023545948866222795
6898628429298568450,67800,0.0673663253412837
6902451462962547969,27700,0.027247670166627484
6905109455466220805,76500,0.07607037272331633
6891275439826930946,493900,0.4936645540176182
6886066384246443265,50500,0.05005827709885097
6893087415263644930,35800,0.035351438418864775
6905053286374706433,64800,0.06436492969230692
6903954146630569217,107600,0.10718484095104223
6880592183720676614,54900,0.05446032405068357
6903908757386841346,32000,0.03154967059682753
6875378565614013697,179000,0.17861805739668946
6885153736222706949,148300,0.1479037752554938
6876805952117558529,119000,0.11859014441715397
6904973629524692230,427300,0.42703357061033387
6902038249573731586,67200,0.06676604621148834
6879724138114665730,98700,0.09828070052574447
6903923265945849089,382100,0.3818125428324171
6886654544126758146,14000,0.01354129670296688
6879936527829404933,61900,0.06146358056496271
6904405263386758402,8916,0.008454931543167572
6875621663564680450,201400,0.2010284782423827
6898499724245093633,31700,0.03124953103192985
6904638377530772741,791000,0.7909027697879515
6898332186299337986,6703,0.006240902019439039
6876643374548438274,19400,0.018943808871125074
6886459209051852038,95000,0.09457897922533978
6902938842874121474,143700,0.14330163526039608
6881414725075242246,52300,0.05185911448823703
6898056960432704770,95900,0.09547939792003281
6884030480736324869,163400,0.16301080002201024
6898178733824281861,176500,0.1761168943558755
6890351133366209793,43900,0.043455206671102066
6884031629522717953,29200,0.02874836799111587
6895916039683525890,40800,0.04035376450049273
6882850172854979845,65200,0.06476511577883716
6878165800902085890,4100,0.003636691061343525
6882419822806699266,90300,0.0898767927086095
6901276149175815426,94300,0.09387865357391187
6893247155738299650,201300,0.20092843172075014
6889769258981575938,41900,0.04145427623845088
6904227603067047170,99700,0.09928116574207006
6881909763723037954,384900,0.38461384543812877
6901787858395286786,224000,0.22363899213134109
6895156886409137410,88900,0.08847614140575367
6903653180282817794,161400,0.16100986958935906
6886068485345070337,102500,0.10208246834778172
6875749962681044230,119700,0.11929047006858189
6896576430491143426,14900,0.014441715397659913
6881317813173095681,125200,0.12479302875837264
6896885048063167745,50700,0.050258370142116086
6903854177072499969,45500,0.04505595101722301
6875342937002085633,376400,0.3761098910993612
6890991934324755713,6792,0.006329943423692017
6891273557981023489,60900,0.06046311534863712
6883896778995846402,57400,0.05696148709149755
6880162735208877314,69000,0.0685668836008744
6905356954621824257,52700,0.05225930057476727
6882404595394563330,605800,0.6056166117244519
6881502944353717506,232200,0.23184280690521092
6907253227490725122,245100,0.24474880819581105
6893253061305732357,124400,0.12399265658531217
6900492821862599938,352200,0.3518986328642819
6906880148352552193,52100,0.05165902144497191
6893028172024139009,81700,0.08127279184820942
6884266018936573189,83500,0.08307362923759548
6876645435625262338,26200,0.025746972342139098
6876603307708665093,58000,0.05756176622129291
6880750408302693637,70600,0.07016762794699535
6882436135214238981,72100,0.07166832577148374
6886265289206435074,4620,0.004156932973832832
6886060490687106306,1853,0.001388645720259921
6907997809094495494,68200,0.06776651142781392
6880741941860928773,161100,0.16070973002446137
6904778229526039813,83500,0.08307362923759548
6905010590108978437,40200,0.03975348537069738
6884340073693859074,60400,0.05996288274047432
6882547868792524034,28100,0.027647856253157722
6880671806965959938,192700,0.19232443086035006
6883082488101555462,61500,0.061063394478432474
6880865616215952641,143000,0.14260130960896816
6899861794760690945,113400,0.11298753920573067
6878531534303857922,11300,0.010840040618887783
6907614572048305409,394000,0.39371807890669164
6903940573091187973,79500,0.07907176837229311
6905849998680820993,102100,0.10168228226125148
6881237651702254850,41200,0.04075395058702297
6891048135716506886,152600,0.15220577568569385
6887527163617201410,1000000,1.0
6888322901305478401,44400,0.04395543927926486
6878665609870052610,58900,0.05846218491598594
6882038951134137601,496800,0.49656590314496246
6885779594901867777,147600,0.1472034496040659
6893823598432226561,183300,0.1829200578268895
6878282456382835973,89600,0.08917646705718159
6908336148037274881,598200,0.5980130760803775
6902512873109605634,212700,0.21233373518686188
6902048025334615297,76400,0.07597032620168379
6904384164641000705,69700,0.06926720925230231
6904726306047446274,42300,0.04185446232498112
6900478499933408513,292500,0.2921708594496441
6897200586106752258,161200,0.16080977654609394
6904978624085069057,154200,0.1538065200318148
6889624721005006085,86500,0.08607502488657226
6898642858484567297,251500,0.2511517855802949
6886843424310414594,20200,0.019744181044185547
6892440916234210566,61700,0.06126348752169759
6901458108372077826,58500,0.0580619988294557
6899001802130197761,31300,0.030849344945399614
6897397404421688578,6903,0.0064409950627041575
6906797341341224193,52800,0.052359347096399826
6904037272048389378,222000,0.22163806169868988
6904096377152785665,611100,0.6109190773709775
6887946160837790982,54500,0.054060137964153335
6905060523184901381,52600,0.052159254053134714
6881353341465611525,81300,0.08087260576167918
6875436892226178305,155500,0.15510712481303807
6899867641570135302,71000,0.07056781403352559
6902096916776209665,230700,0.23034210908072253
6889414816922930433,188400,0.18802243043015002
6880501583231061249,977,0.0005122381907587028
6907309069904776454,74000,0.07356920968250236
6893846505656995073,436400,0.43613780407889674
6877789463221947650,634300,0.6341298703897312
6893481053441281282,47700,0.047256974493139314
6886450016785894658,285700,0.2853676959786301
6876369534018669825,46800,0.04635655579844628
6904271117783928065,32800,0.032350042769888
6900256765527477506,34300,0.033850740594376386
6899736406495677697,44600,0.04415553232252998
6904736629454359813,62400,0.061963813173125507
6905378500392324354,348600,0.3482969580855098
6889818292337249538,47300,0.046856788406609076
6883508337380478209,30300,0.02984887972907402
6889521293306236161,129900,0.1294952152751029
6892449418851716354,44600,0.04415553232252998
6896543335259933958,337000,0.33669156157613295
6906565635371764993,322100,0.32178462985288164
6890631109583867137,186800,0.18642168608402906
6906224943332068610,345200,0.3448953763500028
6890568657986931970,246900,0.24654964558519712
6908298047470472450,153100,0.15270600829385664
6892735023372389634,49000,0.048557579274362585
6891327911140314370,80500,0.0800722335886187
6899499316600147201,190100,0.18972322129790353
6906112097554271490,35400,0.03495125233233454
6903990740993477894,113300,0.1128874926840981
6891017445188848898,37500,0.037052229286618284
6907570846215294210,71600,0.07116809316332094
6896759523105672449,28600,0.028148088861320517
6882348124120108289,12300,0.011840505835213374
6907659902789897474,236000,0.23564457472724817
6895042572994104581,125200,0.12479302875837264
6887391026848320774,88800,0.08837609488412111
6879844969687878914,56700,0.05626116144006964
6901592880129805570,311800,0.311479838124728
6885582410579184897,43500,0.04305502058457183
6895089837150440710,95000,0.09457897922533978
6878834531911224577,30100,0.029648786685808903
6906640842543418630,33700,0.033250461464581035
6895072166828576001,47700,0.047256974493139314
6886981950180003073,69900,0.06946730229556744
6898523009406045445,64400,0.06396474360577668
6877178763474423041,12100,0.011640412791948256
6880848041792802053,78100,0.07767111706943729
6901216725325384961,12800,0.01234073844337617
6893175582482255109,85900,0.0854747457567769
6878259877353966850,145100,0.1447022865632519
6907916640386813185,55600,0.055160649702111486
6892345024227331330,165800,0.16541191654119167
6886946250336324870,100500,0.10008153791513054
6885675789090704641,170100,0.1697139169713917
6903898067490163969,194200,0.19382512868483845
6882831253519731970,196100,0.19572601259585706
6902406836176162049,23400,0.02294566973642744
6907344809195736326,64100,0.06366460404087901
6900916467936529666,194600,0.1942253147713687
6881040494332366086,558400,0.5581945604706189
6879086409496497410,215600,0.2152350843142061
6899557108593773829,270600,0.27026067121211367
6885654253826870530,58400,0.05796195230782314
6878791400289225985,211800,0.21143331649216887
6895317957522541825,420000,0.419730174531157
6893521307023969538,66100,0.06566553447353018
6901356285833252098,31000,0.030549205380501935
6876245387871587590,462600,0.46234999274662725
6881741305345592577,179900,0.1795184760913825
6901026135119760642,267300,0.2669591359982392
6876007447883042050,23300,0.022845623214794882
6877251331145370881,32800,0.032350042769888
6892582021672013061,122000,0.12159154006613075
6895851157751680258,79200,0.07877162880739544
6892685850996509953,9615,0.00915425672937916
6890871255134752006,78700,0.07827139619923264
6878751105589824770,85600,0.08517460619187922
6882153629034269957,88300,0.08787586227595832
6890336478094773505,301200,0.3008749068316768
6877747486451043590,123900,0.12349242397714938
6904798749290286341,24800,0.024346321039283268
6891064220658502913,191400,0.1910238260791268
6900396011722689793,70600,0.07016762794699535
6888849748615367937,25400,0.024946600169078625
6891284879233879298,5127,0.004664168838509907
6891256269898878209,10300,0.009839575402562192
6907297390638714118,90000,0.08957665314371183
6898394169249762562,38100,0.037652508416413634
6906519148025629953,488800,0.4885621814143577
6900563923892800769,87700,0.08727558314616296
6906932916631129346,43600,0.04315506710620439
6893741937132604673,35000,0.0345510662458043
6899108523091823874,259400,0.25905546078926706
6901063021955681541,139900,0.13949986743835885
6896571117419416834,157200,0.15680791568079158
6904651986059218178,35100,0.03465111276743686
6882854042016419074,51100,0.050658556228646325
6882734270910188802,36900,0.036451950156822926
6884777374508911874,188500,0.18812247695178258
6905063271129287938,189700,0.18932303521137328
6908391851418471682,226000,0.22563992256399226
6899411373265063170,28700,0.028248135382953076
6907540932682321153,395100,0.3948185906446498
6908143157616151813,79600,0.07917181489392568
6890903823381056769,530900,0.5306817670216651
6899852150793358594,249400,0.2490508086260111
6891455289002839301,184200,0.18382047652158254
6884574278134582529,86200,0.08577488532167457
6878715680728911106,35500,0.0350512988539671
6906503615284808961,30100,0.029648786685808903
6900196713852701954,72100,0.07166832577148374
6881844264750353665,434600,0.43433696668951066
6901719665584672005,248000,0.24765015732315526
6886117069851479297,34900,0.03445101972417174
6896980233421933829,54500,0.054060137964153335
6879699550303538434,18700,0.01824348321969716
6881636686606912770,19300,0.018843762349492515
6893922308096937222,79600,0.07917181489392568
6897011186349411586,56300,0.0558609753535394
6906504850712907009,11000,0.010539901053990105
6905464131097332997,34500,0.034050833637641505
6904391764824608005,76600,0.0761704192449489
6903934953705245954,26600,0.026147158428669333
6907491921220947205,54800,0.05436027752905101
6899884609530612993,62900,0.0624640457812883
6883622094190497025,62700,0.06226395273802319
6891424030172253442,254300,0.25395308818600654
6879452591953153282,154600,0.15420670611834503
6891434870057340162,42000,0.041554322760083445
6876862444988402945,49600,0.049157858404157935
6906940104053476609,53500,0.053059672747827746
6889412974012943618,818700,0.8186156562801703
6896965832933477638,349800,0.3494975163451005
6907668397484559617,32600,0.032149949726622884
6899729878560656641,30500,0.03004897277233914
6900566632859585793,622700,0.6225244738803544
6901723835310116101,62000,0.06156362708659527
6885293067562192130,169000,0.16861340523343354
6906649897869659394,218500,0.21813643344155031
6904422505843363077,178400,0.1780177782668941
6889521523833474305,914000,0.9139599913959991
6892711484695121153,172200,0.17181489392567545
6904148139716955394,309300,0.3089786750839141
6897699752469695745,78100,0.07767111706943729
6899489414460837121,41800,0.041354229716818326
6905755896115236098,116600,0.11618902789797256
6896497936558001410,360800,0.360502633724682
6878796954650889473,152400,0.15200568264242872
6878590867968380162,327900,0.3275873281075701
6882735576160783617,747400,0.7472824863561557
6879809686552530178,170500,0.17011410305792193
6904066579655396610,48600,0.04815739318783235
6905139893425474818,38500,0.03805269450294387
6888341759622008066,10100,0.009639482359297073
6883948403730992386,133100,0.13269670396734481
6876130849683770625,61300,0.060863301435167355
6902103334392450306,47900,0.04745706753640443
6893536744218627330,53400,0.05295962622619518
6892096873453145350,53600,0.0531597192694603
6881250870374321414,81900,0.08147288489147453
6899109657395219717,60700,0.060263022305372005
6900701600440978694,65200,0.06476511577883716
6883458545451388161,35900,0.03545148494049733
6882920923314326785,41600,0.04115413667355321
6892201986381335810,36600,0.03615181059192525
6902294648451075330,6046,0.005583596372313125
6879223075980741889,24900,0.024446367560915828
6907211930755271942,66800,0.0663658601249581
6895756274844077314,103300,0.10288284052084219
6877981740690935041,465,0.0
6888674709433535745,3637,0.003173475666184776
6903924035164376321,762500,0.7623895111226721
6904966483730894082,65700,0.06526534838699995
6905408660185320706,75900,0.07547009359352098
6880924024227040513,547700,0.5474895826559351
6897030279106530561,99500,0.09908107269880494
6904236597529595138,40300,0.03985353189232994
6888809548895849734,95200,0.0947790722686049
6898373135121321218,47200,0.04675674188497652
6902725442260749570,127200,0.12679395919102382
6901833660224326914,35800,0.035351438418864775
6896943341666127105,974900,0.9748883230702278
6882388794671107330,76500,0.07607037272331633
6897420741642390789,97100,0.09667995617962352
6904692946486971649,142600,0.14220112352243794
6889402787612937473,36000,0.035551531462129894
6897699853720161542,194900,0.19452545433626636
6878973704689175809,110300,0.10988609703512132
6891751258835750146,662900,0.6627431755766432
6875528457388903681,32000,0.03154967059682753
6904182931909004545,37500,0.037052229286618284
6895048600355704070,75300,0.07486981446372563
